step 	 hubCount 	 Sws 	 avg_Path_Length 	 Transitivity 	 Clustering 	 Sws2 
1 	 105 	 6.86868710157232 	 4.68345923179051 	 0.0942131263232181 	 0.0966404548811957 	 6.84309177899278
2 	 109 	 6.86891314746058 	 4.67782508507684 	 0.0941028858218319 	 0.096546303490748 	 6.84465898213366
3 	 116 	 6.85280821142513 	 4.67178501121641 	 0.0937610289792557 	 0.0961936040639745 	 6.82847134284178
4 	 123 	 6.85527717513524 	 4.66387706206412 	 0.0936360428184919 	 0.0961195834343983 	 6.83478612868519
5 	 126 	 6.86809841823642 	 4.65553571701079 	 0.0936433865338614 	 0.0961177128769722 	 6.84689879860942
6 	 130 	 6.87715491306397 	 4.65031665369531 	 0.0936617508628804 	 0.0960915250730066 	 6.85271552299536
7 	 131 	 6.87868515513548 	 4.64307711089747 	 0.0935367479802337 	 0.0959355562133341 	 6.85226018275984
8 	 128 	 6.87901048867856 	 4.63683559950556 	 0.0934154280560022 	 0.0958781924522666 	 6.85738105409779
9 	 122 	 6.88771976176677 	 4.63133574447954 	 0.093422755618308 	 0.0958635842895103 	 6.8644783642077
10 	 124 	 6.8776057426789 	 4.62700788963665 	 0.0931983996234408 	 0.0956890880039029 	 6.85839223214817
11 	 120 	 6.87024027002965 	 4.62648293122129 	 0.0930880276165071 	 0.0955793486349042 	 6.8513041206463
12 	 123 	 6.8634342911212 	 4.61954249263685 	 0.0928563022243145 	 0.0953992406770185 	 6.8486677085883
13 	 120 	 6.84462263984148 	 4.61571212745502 	 0.092525014714538 	 0.095145009311676 	 6.836084801095
14 	 116 	 6.8343400436592 	 4.6112560850921 	 0.0922968253345367 	 0.095041059763282 	 6.83521488455869
15 	 124 	 6.82642382948729 	 4.60536861542218 	 0.0920722135007849 	 0.0949147525999378 	 6.83485753313532
16 	 123 	 6.83850278625357 	 4.59759495795755 	 0.0920794410864275 	 0.0948855362744252 	 6.84430653644496
17 	 125 	 6.83534441780954 	 4.59419798867677 	 0.0919689119170984 	 0.0947906722906724 	 6.84251943396844
18 	 129 	 6.84449304669636 	 4.5880571960506 	 0.0919689119170984 	 0.094800648596945 	 6.85239877540604
19 	 128 	 6.84597988471736 	 4.5815471012834 	 0.0918583653921646 	 0.0947391874243727 	 6.85768674888171
20 	 125 	 6.83302212026819 	 4.57900471546949 	 0.0916336225511366 	 0.0945626081737193 	 6.84870555147995
21 	 125 	 6.84205946295803 	 4.57331563124723 	 0.0916408182496368 	 0.0945677744751819 	 6.85759979616187
22 	 122 	 6.84737490048528 	 4.57048329747135 	 0.0916552130375025 	 0.0945386472238324 	 6.85973598169765
23 	 129 	 6.84225179591956 	 4.56802637000412 	 0.0915374042803848 	 0.0944632014076459 	 6.85794821025447
24 	 127 	 6.84330824283434 	 4.56144302522547 	 0.0914195955232672 	 0.0944064611657205 	 6.86372076876152
25 	 130 	 6.85088963784347 	 4.55693204535397 	 0.0914303668211452 	 0.094447613429095 	 6.87351016871001
26 	 126 	 6.85140004864614 	 4.55107814860596 	 0.0913197172034564 	 0.0944068448698079 	 6.87938054568334
27 	 122 	 6.84313162561881 	 4.5444612309054 	 0.0910768989081769 	 0.094319312374868 	 6.88300946218083
28 	 128 	 6.85071721187275 	 4.54014253231394 	 0.0910912090502003 	 0.0943107612552058 	 6.88893213837759
29 	 126 	 6.8443015584823 	 4.53264051030841 	 0.0908555267499411 	 0.0941031293809072 	 6.88514250583085
30 	 123 	 6.84463072163178 	 4.52689954066139 	 0.0907448145820239 	 0.0940275944905575 	 6.88834058722599
31 	 121 	 6.82328130932439 	 4.52337133177677 	 0.0903912633563796 	 0.0937640240418019 	 6.87438956853839
32 	 127 	 6.81290013649821 	 4.51862839353569 	 0.0901591043017089 	 0.0935768792250274 	 6.8678701266173
33 	 125 	 6.81706264893291 	 4.51586930977125 	 0.0901591043017089 	 0.0935974553567147 	 6.87357728713148
34 	 125 	 6.81734551525506 	 4.5162141952418 	 0.0901697312588402 	 0.093625870014759 	 6.87513892553192
35 	 123 	 6.82405218289895 	 4.51230752796472 	 0.0901803607214429 	 0.0936189222300334 	 6.88058065410835
36 	 117 	 6.80364735251915 	 4.50880068366677 	 0.0898408331695815 	 0.0932504224170892 	 6.85882802924642
37 	 119 	 6.81155048506145 	 4.50321537029407 	 0.0898337721538885 	 0.0932548761252466 	 6.8676629850311
38 	 116 	 6.81430533306688 	 4.49548749408659 	 0.0897158800644477 	 0.0931858436488067 	 6.87437613359349
39 	 116 	 6.80507398188781 	 4.48957865983 	 0.0894765796919208 	 0.0930182951479249 	 6.87104723093121
40 	 113 	 6.80157076611013 	 4.48720719070946 	 0.0893832789591604 	 0.0928742622261142 	 6.86403354587648
41 	 113 	 6.80203996098335 	 4.48168291901296 	 0.089279396155207 	 0.0928048940085978 	 6.86736128438438
42 	 110 	 6.80005503857771 	 4.47777319965206 	 0.089175480674714 	 0.0927356833838316 	 6.86823153864522
43 	 117 	 6.80823528006679 	 4.47204138625647 	 0.0891684686455671 	 0.0927355052355053 	 6.87702133684949
44 	 122 	 6.81645593929866 	 4.46699934380198 	 0.089175480674714 	 0.0927330111589372 	 6.88459848389231
45 	 124 	 6.82450146290572 	 4.46261044728288 	 0.0891930155733837 	 0.0927266389303427 	 6.89089581539167
46 	 124 	 6.83348811303253 	 4.457092279754 	 0.0892000314638559 	 0.0927221852221853 	 6.89909580553476
47 	 122 	 6.82638973034755 	 4.45670161302629 	 0.0890995633531332 	 0.0927677021195541 	 6.90308759980391
48 	 119 	 6.8067624298327 	 4.45196783103664 	 0.0887490165224233 	 0.0925654969173489 	 6.89536504237727
49 	 118 	 6.81335501172056 	 4.44888522638832 	 0.0887734624011333 	 0.0925093801945655 	 6.89595966868532
50 	 119 	 6.81819925778787 	 4.44659921561446 	 0.0887909319899244 	 0.0925061940802683 	 6.8992672776904
51 	 119 	 6.81884203119079 	 4.44061713134643 	 0.0886798394080139 	 0.0923559259670372 	 6.89733913515291
52 	 119 	 6.81085660643021 	 4.43433289078118 	 0.0884506376948512 	 0.092151500762612 	 6.89182534507946
53 	 116 	 6.80804374979792 	 4.43059103602985 	 0.0883395008267066 	 0.0920172659987476 	 6.88759820827534
54 	 121 	 6.81241503469716 	 4.42844542111126 	 0.0883534136546185 	 0.0919851993000142 	 6.88853390889087
55 	 117 	 6.8184924279182 	 4.4250209830762 	 0.0883638511518015 	 0.0920126341422638 	 6.89592092627396
56 	 121 	 6.8238631893821 	 4.4218864930031 	 0.0883708108533848 	 0.0919969570895498 	 6.89963340033108
57 	 117 	 6.82011636370711 	 4.41874895084619 	 0.0882596195502343 	 0.0919401277734612 	 6.90026736025818
58 	 114 	 6.81625929194988 	 4.41550458575592 	 0.0881449389523434 	 0.0918495393495394 	 6.89853363076288
59 	 117 	 6.82310631041036 	 4.41159486639503 	 0.0881553551030055 	 0.0918495393495394 	 6.90464736770265
60 	 118 	 6.81514278369722 	 4.41674983595049 	 0.0881553551030055 	 0.0918645038089483 	 6.8977122882724
61 	 116 	 6.80067784995084 	 4.41479955439576 	 0.0879294043491963 	 0.0915568416494343 	 6.8776481817253
62 	 117 	 6.78598964957071 	 4.4128095957515 	 0.087699944842802 	 0.0913642633087078 	 6.86627686605313
63 	 111 	 6.77520782109792 	 4.40896091806681 	 0.087484237074401 	 0.0910038692446101 	 6.84516233558325
64 	 113 	 6.76455556155998 	 4.40448961528484 	 0.0872581090135183 	 0.0907623891883152 	 6.83392915996107
65 	 110 	 6.76273194899269 	 4.3998809687314 	 0.0871433075831625 	 0.0906755418792457 	 6.83454135175069
66 	 111 	 6.77215996734488 	 4.40006409376001 	 0.0872684272763106 	 0.0908117362746993 	 6.84452194053958
67 	 106 	 6.77681074503383 	 4.39756443711944 	 0.0872787479796586 	 0.0908022944134056 	 6.84770045100877
68 	 108 	 6.77113245610902 	 4.3963283431763 	 0.0871811048460234 	 0.090594039019965 	 6.83391614342686
69 	 116 	 6.76816140122091 	 4.39229043629538 	 0.0870628129805607 	 0.0904980170720912 	 6.83294865142262
70 	 113 	 6.77439392346704 	 4.38824947733065 	 0.0870628129805607 	 0.0904911583615288 	 6.83872249766579
71 	 114 	 6.75032093040395 	 4.38646706038548 	 0.0867181954412809 	 0.0902425044091712 	 6.82270212026878
72 	 116 	 6.74859126312325 	 4.38212394512353 	 0.0866101360678367 	 0.0900701459034793 	 6.81642016582456
73 	 120 	 6.74730305470447 	 4.37749088189962 	 0.0865020511202272 	 0.0899814759999946 	 6.81691699763606
74 	 120 	 6.74992493799427 	 4.37613575668788 	 0.086508875739645 	 0.0899942136053248 	 6.81999322983905
75 	 120 	 6.74528733326669 	 4.37315387080529 	 0.0863905325443787 	 0.0898932035043147 	 6.8169834965666
76 	 121 	 6.73959844743771 	 4.37119443299913 	 0.0862789963705223 	 0.0898093847167922 	 6.81368010321407
77 	 118 	 6.73671464455627 	 4.36758381785164 	 0.0861708423752219 	 0.0897016049793828 	 6.81112904996128
78 	 122 	 6.73283459432957 	 4.36495902577485 	 0.086069455406472 	 0.0895990326545883 	 6.8074317051729
79 	 122 	 6.72876486305631 	 4.36176349402555 	 0.0859544575555468 	 0.0895351048128827 	 6.80755841192164
80 	 119 	 6.73536938376336 	 4.3576584413008 	 0.0859578498697608 	 0.0895204075759632 	 6.81285283110778
81 	 117 	 6.73862905675115 	 4.35589433685849 	 0.0859646353015472 	 0.0894753360494102 	 6.81218047679251
82 	 115 	 6.74247750721803 	 4.35375177402371 	 0.0859714218046893 	 0.0894858468006617 	 6.81633350547102
83 	 118 	 6.73926963963893 	 4.35033954432389 	 0.0858631716079113 	 0.0893956146733925 	 6.81480139033539
84 	 118 	 6.7234497945218 	 4.34888980451403 	 0.0856330688144025 	 0.08923113580521 	 6.80453043946183
85 	 118 	 6.7088248485656 	 4.34631384577821 	 0.085396186189743 	 0.0890528093305872 	 6.79495656078177
86 	 122 	 6.70771792400116 	 4.34703108547361 	 0.085396186189743 	 0.0890459506200248 	 6.79331217412266
87 	 122 	 6.69987752541296 	 4.34608188740863 	 0.0852777448774132 	 0.0889519773779034 	 6.78762507420806
88 	 120 	 6.69381379304836 	 4.3444917517435 	 0.0851693911395404 	 0.0888833902722792 	 6.78487385968894
89 	 120 	 6.68996338289583 	 4.347507210548 	 0.0851794811041346 	 0.0888933665785518 	 6.7809288364615
90 	 121 	 6.685861427133 	 4.34446733507302 	 0.0850677303424035 	 0.0887916438842366 	 6.77790853299829
91 	 119 	 6.68075284945571 	 4.34224847014299 	 0.0849593174816336 	 0.0886223139000918 	 6.76843960044112
92 	 119 	 6.67935209750885 	 4.34367379328236 	 0.08496938573968 	 0.0886175929694449 	 6.76585818222868
93 	 120 	 6.67327090911117 	 4.34139693875994 	 0.0848475272554906 	 0.0885477588255367 	 6.76407199217442
94 	 119 	 6.66142224927256 	 4.33731325062186 	 0.0846172078691633 	 0.0883949966357375 	 6.75876020079382
95 	 117 	 6.66085110532064 	 4.33785652154008 	 0.0846205507051713 	 0.088404349422868 	 6.75862877002033
96 	 118 	 6.66200622989582 	 4.33761845900288 	 0.0846305807981035 	 0.0883997175663843 	 6.75864557448347
97 	 119 	 6.65688246697255 	 4.33504860443468 	 0.0845153897822909 	 0.0883233810085663 	 6.75681234807184
98 	 119 	 6.65341209561722 	 4.33748111523142 	 0.0845187292555714 	 0.0883175021137985 	 6.75257355952161
99 	 124 	 6.64228926413068 	 4.33307085412565 	 0.0842916419679905 	 0.0881686591871778 	 6.74805461957692
100 	 122 	 6.61911249266321 	 4.33040943704314 	 0.083945933127816 	 0.0878593799890097 	 6.72851642822825
101 	 121 	 6.6226274559007 	 4.32828213462742 	 0.0839492510177463 	 0.0878270460677869 	 6.72934598011315
102 	 120 	 6.61675507962468 	 4.3198858520655 	 0.08371210624086 	 0.0876574488611527 	 6.72940550681716
103 	 120 	 6.62154900064346 	 4.31727021624014 	 0.0837220333623211 	 0.0876565581195212 	 6.73341412159124
104 	 124 	 6.62695478391089 	 4.31391902821651 	 0.0837253429260387 	 0.087620394009283 	 6.73586471418233
105 	 122 	 6.63270492266789 	 4.30983839216225 	 0.0837187240602395 	 0.0876004413967378 	 6.74070703752006
106 	 121 	 6.63599549978209 	 4.30753101680172 	 0.0837154150197628 	 0.0876160293752887 	 6.7455178811226
107 	 124 	 6.63406734998804 	 4.30895328785728 	 0.0837187240602395 	 0.0876405247701545 	 6.74517663152212
108 	 124 	 6.62451555158858 	 4.30260190144821 	 0.0834749614639738 	 0.0874459867978387 	 6.74013913426393
109 	 124 	 6.62179929849972 	 4.29876238001496 	 0.083366274013756 	 0.0873705409816522 	 6.74033883076863
110 	 127 	 6.62272421764367 	 4.29884173419402 	 0.0833794575788725 	 0.0873843474769402 	 6.74127951223365
111 	 125 	 6.62180725085543 	 4.300627203223 	 0.0834025388539566 	 0.0873170074096001 	 6.73328796673994
112 	 124 	 6.62996441227299 	 4.29550580658945 	 0.0834058372221783 	 0.0873111285148323 	 6.74086197396766
113 	 128 	 6.62422306203211 	 4.29362267087854 	 0.083297077087371 	 0.0871387700091404 	 6.73050565479351
114 	 124 	 6.60137373540982 	 4.28990218071388 	 0.082937826293308 	 0.0868665593665594 	 6.71529930535718
115 	 122 	 6.60650012184286 	 4.28708205527324 	 0.0829476682093272 	 0.0868668265890489 	 6.71973743050935
116 	 123 	 6.60494994532185 	 4.28876680553648 	 0.0829607943980694 	 0.0868376993376994 	 6.71484542038875
