step 	 hubCount 	 Sws 	 avg_Path_Length 	 Transitivity 	 Clustering 	 Sws2 
1 	 132 	 6.4578029998447 	 4.70844358986098 	 0.0922642397614938 	 0.0948435241027835 	 6.84588042823332
2 	 129 	 6.45608331008253 	 4.71006729844802 	 0.092271479011377 	 0.0948543020765244 	 6.84429813203557
3 	 121 	 6.45253954288317 	 4.70081643241923 	 0.0920397034014673 	 0.0946942906202167 	 6.84619872180312
4 	 127 	 6.45884505771498 	 4.69604297334005 	 0.0920360925853276 	 0.0946795933832972 	 6.85209412327093
5 	 133 	 6.4478075803885 	 4.69205084771628 	 0.0918007061592781 	 0.0945042063560583 	 6.84522026984593
6 	 129 	 6.44715180525513 	 4.68632819057211 	 0.091679416264564 	 0.0944299185039927 	 6.8481917733402
7 	 131 	 6.44504796105176 	 4.68840971173068 	 0.0916902071563089 	 0.0944301857264822 	 6.8451707408515
8 	 140 	 6.45562716268109 	 4.68109386683758 	 0.0916974024954877 	 0.0944109457072421 	 6.8544718383272
9 	 138 	 6.45587142563708 	 4.67454104289704 	 0.0915725047080979 	 0.0943229404340517 	 6.85768215299037
10 	 139 	 6.44736041979957 	 4.67542919928581 	 0.0914691571181918 	 0.0941838956653773 	 6.84627221985719
11 	 141 	 6.43885225920991 	 4.66992324009217 	 0.0912408759124088 	 0.0940069943773649 	 6.84146995028907
12 	 137 	 6.43572187663687 	 4.66671550000763 	 0.091133874955846 	 0.0939080329821072 	 6.83896555919979
13 	 132 	 6.41556444149441 	 4.66359932243739 	 0.0907877693605998 	 0.0935130781427079 	 6.81475301716033
14 	 131 	 6.41729137124679 	 4.65556623784889 	 0.0906557827400808 	 0.0933828517161852 	 6.81700512594145
15 	 131 	 6.42479295716583 	 4.65104304964214 	 0.0906735751295337 	 0.093354526132304 	 6.82156493917179
16 	 132 	 6.42271567190303 	 4.6474171740756 	 0.0905735934984885 	 0.0932663427107873 	 6.82043833507819
17 	 130 	 6.42166559168749 	 4.64249721497352 	 0.090462915701441 	 0.0931851070739961 	 6.82171945619084
18 	 128 	 6.41187247641411 	 4.63747958918952 	 0.0902273351918018 	 0.0929862935418492 	 6.81453025635456
19 	 130 	 6.41388236869569 	 4.6303377130736 	 0.0901166215101897 	 0.0929001588260849 	 6.81871890493171
20 	 125 	 6.42395610335223 	 4.62271360771567 	 0.0901095449369822 	 0.0928883119623862 	 6.82909384270394
21 	 126 	 6.42592854657665 	 4.62165758671733 	 0.0901166215101897 	 0.0928690719431461 	 6.8292394115667
22 	 125 	 6.418333918055 	 4.61539165865495 	 0.0898880816807383 	 0.0927154190117155 	 6.82719650030867
23 	 127 	 6.42042861815115 	 4.61406705428131 	 0.0898916116870876 	 0.0926467428319282 	 6.82409795508465
24 	 127 	 6.42870471025562 	 4.60885104304964 	 0.0899057344854674 	 0.0926481680185385 	 6.83192613915652
25 	 129 	 6.43248071086436 	 4.60705031360161 	 0.0899233942251031 	 0.0926478596848969 	 6.83457374657087
26 	 139 	 6.43972998802129 	 4.60204489615285 	 0.0899269270055787 	 0.0926678122974421 	 6.84348086808793
27 	 138 	 6.4337813991055 	 4.6009858230707 	 0.0898231827111984 	 0.0925819448041672 	 6.83871338784376
28 	 137 	 6.41784924191286 	 4.60120557310504 	 0.0896050304578503 	 0.0923746692265212 	 6.82307676542045
29 	 142 	 6.42603214037248 	 4.59606891605243 	 0.0896191187453323 	 0.0923376143746516 	 6.82796232619548
30 	 147 	 6.41935199218557 	 4.5885638419631 	 0.089379765741687 	 0.0921825362566105 	 6.82764406581783
31 	 147 	 6.41284219633483 	 4.5930412489127 	 0.0893762528003773 	 0.092188004039856 	 6.82139289951367
32 	 147 	 6.42537796127553 	 4.58408033084589 	 0.0893762528003773 	 0.0921979803461286 	 6.83546692907538
33 	 143 	 6.43605282064273 	 4.57611744418502 	 0.0893692277461191 	 0.0922369948295876 	 6.85025883059504
34 	 137 	 6.44557714860506 	 4.56881685971097 	 0.0893586922351462 	 0.092231828528125 	 6.86082066307655
35 	 130 	 6.43667021274724 	 4.56324680675731 	 0.0891264196172437 	 0.0920133296059223 	 6.85292196057768
36 	 136 	 6.44229201283592 	 4.55944391032978 	 0.0891299221881632 	 0.0920182286848955 	 6.85900295420839
37 	 141 	 6.43108064807858 	 4.55548840971173 	 0.0888976223226567 	 0.0918507692581768 	 6.85246538250515
38 	 132 	 6.4277933601269 	 4.55213111752049 	 0.0887866996816413 	 0.0917522532337348 	 6.85016407659734
39 	 132 	 6.43492134297597 	 4.5474461688718 	 0.0887936794937306 	 0.091757152312708 	 6.85758751001833
40 	 135 	 6.43638950786779 	 4.55262555509774 	 0.0889150943396226 	 0.0918982457871348 	 6.86031864116877
41 	 132 	 6.44523869708616 	 4.54637488745441 	 0.0889150943396226 	 0.0918982457871348 	 6.86975067720074
42 	 133 	 6.44152353699 	 4.54385691831098 	 0.0888146255160212 	 0.0917751452936639 	 6.86435019643764
43 	 134 	 6.4414750073696 	 4.53821361534588 	 0.0887036527346361 	 0.0916850022405579 	 6.86613540640741
44 	 132 	 6.45169651892514 	 4.53137999969479 	 0.0887106287601746 	 0.0917045985564505 	 6.87795973324031
45 	 132 	 6.43950256268349 	 4.52824245753788 	 0.0884816548035707 	 0.0915445322852732 	 6.8707118655527
46 	 133 	 6.43069904828624 	 4.52217186283935 	 0.088242233582383 	 0.0914216990142917 	 6.8707037484209
47 	 129 	 6.44111931342968 	 4.51485601794625 	 0.088242233582383 	 0.0914412953301844 	 6.88331212185483
48 	 133 	 6.43889469759676 	 4.51073265271864 	 0.0881311939594148 	 0.091322737619034 	 6.88067163816429
49 	 129 	 6.43420628897831 	 4.50797662103801 	 0.0880132137800849 	 0.0912129982500354 	 6.87660493953359
50 	 126 	 6.43060579975514 	 4.50463153718201 	 0.0878986903685059 	 0.0910856221967334 	 6.87210133030245
51 	 129 	 6.4313989676618 	 4.49873796334447 	 0.0877945167761476 	 0.0909935195120382 	 6.87414619139097
52 	 131 	 6.42176393161525 	 4.49390651467289 	 0.0875688434303698 	 0.0908268617527878 	 6.86893289112736
53 	 128 	 6.41646454545514 	 4.4981489111691 	 0.0875791792894519 	 0.0908271289752773 	 6.86247469701485
54 	 126 	 6.4177651954024 	 4.49206000396771 	 0.0874783566818826 	 0.0907261325779846 	 6.86413549837822
55 	 127 	 6.41385809950482 	 4.48890720139175 	 0.0873637401125497 	 0.0906390180464256 	 6.86236103337942
56 	 125 	 6.40747481170779 	 4.4940865876177 	 0.0873774943913095 	 0.0906447736077367 	 6.8548874929297
57 	 122 	 6.40928444599352 	 4.48674632605411 	 0.0872594166961861 	 0.0905705748298342 	 6.86048164288773
58 	 124 	 6.40506722536171 	 4.48397808603824 	 0.0871481991733911 	 0.0904480978555054 	 6.85543401260083
59 	 122 	 6.41067680047159 	 4.48128920020144 	 0.0871722182849043 	 0.0903770166733131 	 6.85415667649658
60 	 125 	 6.40712675057729 	 4.47840192891697 	 0.0870678112940065 	 0.0902959591848482 	 6.85242429036912
61 	 124 	 6.40769691151067 	 4.47835614765981 	 0.0870746691871456 	 0.0902752049048347 	 6.85091931406657
62 	 124 	 6.40598352558719 	 4.47347586564727 	 0.0869565217391304 	 0.090160655531026 	 6.8496906861489
63 	 122 	 6.39242128723854 	 4.47096094858765 	 0.0867236422354378 	 0.0899215804771362 	 6.8353703985725
64 	 127 	 6.39632063365934 	 4.46929145874346 	 0.0867441402402994 	 0.0899095760206873 	 6.83701087265412
65 	 133 	 6.39538600668008 	 4.46994460467884 	 0.0867441402402994 	 0.089905834905835 	 6.83572740751643
66 	 132 	 6.39727760090098 	 4.46915106288819 	 0.0867543928768419 	 0.0898627230108713 	 6.83366268928667
67 	 132 	 6.39011574631321 	 4.46859253155092 	 0.086646439970054 	 0.0897759647759649 	 6.8279184270464
68 	 133 	 6.39120468756618 	 4.46871156281952 	 0.0866635138330575 	 0.0897663447663449 	 6.82700492339682
69 	 129 	 6.39317285715196 	 4.46141708251309 	 0.0865486934930832 	 0.0897007861822678 	 6.83317309063678
70 	 128 	 6.39244636382837 	 4.46245173892475 	 0.0865589278675601 	 0.089696065251621 	 6.83122921797422
71 	 125 	 6.38874111762893 	 4.45999481145752 	 0.0864611260053619 	 0.0896101977583461 	 6.82844916525794
72 	 131 	 6.38485196891121 	 4.45695798806635 	 0.0863496569671162 	 0.0895213908176873 	 6.82632999352078
73 	 128 	 6.38377329364411 	 4.45160463306322 	 0.0862313697657913 	 0.0893960634701377 	 6.82497095974085
74 	 128 	 6.38507318223219 	 4.4451189549665 	 0.0861232698450254 	 0.0893039607854424 	 6.82788710718149
75 	 122 	 6.38090976947792 	 4.4426101420745 	 0.0860185367777559 	 0.0891816619594399 	 6.82238707767615
76 	 121 	 6.38907993860984 	 4.43762914129622 	 0.0860321091870143 	 0.0891446071075702 	 6.82720696759724
77 	 120 	 6.37669168394807 	 4.43401852614873 	 0.0857954321328547 	 0.0889661024846212 	 6.81908430939995
78 	 128 	 6.3666637765744 	 4.4285766607151 	 0.0855553802461344 	 0.088790537309056 	 6.81399037105475
79 	 127 	 6.35822391195736 	 4.43497993254895 	 0.085565505542625 	 0.0887896465674245 	 6.80408399943573
80 	 127 	 6.35817865646635 	 4.43536144302523 	 0.0855722570718428 	 0.0887886667516299 	 6.80342366346264
81 	 129 	 6.35305366979769 	 4.43297471348563 	 0.0854572713643178 	 0.0886627158849383 	 6.79743048121253
82 	 125 	 6.35464442669084 	 4.43221474461689 	 0.0854640151515152 	 0.0886677040380746 	 6.798978489501
83 	 128 	 6.33906200863856 	 4.43132658822811 	 0.0852373623771753 	 0.0884497395608508 	 6.78362447083691
84 	 128 	 6.34734944206457 	 4.42606479573929 	 0.0852474544162917 	 0.0884500067833403 	 6.79170949533469
85 	 134 	 6.3429454781981 	 4.42983717132872 	 0.0852609141864688 	 0.0884393178837625 	 6.78510573123064
86 	 134 	 6.34825201948925 	 4.42630896244411 	 0.0852642797931552 	 0.0884304995416108 	 6.7898370493597
87 	 138 	 6.35279736358782 	 4.42366585786446 	 0.0852743782076589 	 0.0884085872974763 	 6.79221045922656
88 	 131 	 6.33337707472596 	 4.41909078423294 	 0.0849257738471257 	 0.0881947202317574 	 6.78279453556879
89 	 132 	 6.32467495860355 	 4.41899922171863 	 0.0848073278584965 	 0.0880506873099467 	 6.77185770173436
90 	 130 	 6.31881118290267 	 4.41744571105923 	 0.0846989141164857 	 0.0879337329337331 	 6.76524123906432
