1 	 0
2 	 0
3 	 0
4 	 0
5 	 0.00740740740740741
6 	 0.0259259259259259
7 	 0.0851851851851852
8 	 0.138271604938272
9 	 0.266666666666667
10 	 0.346913580246914
11 	 0.103703703703704
12 	 0.0222222222222222
13 	 0.00246913580246914
14 	 0
15 	 0.00123456790123457
