1 	 0
2 	 0
3 	 0.00123456790123457
4 	 0.00123456790123457
5 	 0.00740740740740741
6 	 0.0358024691358025
7 	 0.0851851851851852
8 	 0.162962962962963
9 	 0.250617283950617
10 	 0.282716049382716
11 	 0.112345679012346
12 	 0.0444444444444444
13 	 0.0148148148148148
14 	 0.00123456790123457
