step 	 hubCount 	 Sws 	 avg_Path_Length 	 Transitivity 	 Clustering 	 Sws2 
1 	 90 	 6.49209414436283 	 4.70746081887409 	 0.0946401946166523 	 0.0967674301007635 	 7.21638292655189
2 	 89 	 6.49171480243343 	 4.70243403683865 	 0.094533610642389 	 0.0967219132033947 	 7.22069902733567
3 	 88 	 6.49268789532979 	 4.69697996306979 	 0.0944381206578482 	 0.0965724741650668 	 7.21791440237687
4 	 88 	 6.49495736604893 	 4.69003647240153 	 0.0943314752296459 	 0.096484475743735 	 7.22201353880562
5 	 87 	 6.49582525291981 	 4.68392314852966 	 0.0942211055276382 	 0.0963850689776616 	 7.22398904340347
6 	 86 	 6.5055765424711 	 4.67726960582338 	 0.0942285041224971 	 0.096365472661769 	 7.23279454492214
7 	 86 	 6.5145907204175 	 4.67171481328877 	 0.0942470056940899 	 0.0963386476349439 	 7.23937875930151
8 	 86 	 6.51624314944423 	 4.66469196844145 	 0.0941291969369723 	 0.096269615158504 	 7.24508261524363
9 	 85 	 6.52650796949113 	 4.65790413404752 	 0.0941402874872359 	 0.0962998112998113 	 7.25791649338811
10 	 84 	 6.51675810023102 	 4.6539272688428 	 0.0939193966533113 	 0.0960258191739673 	 7.24345065192243
11 	 84 	 6.51079599227799 	 4.64686474690595 	 0.093691074795726 	 0.0958738586516364 	 7.24297942944165
12 	 84 	 6.51942420242398 	 4.64071479802835 	 0.093691074795726 	 0.0958588941922275 	 7.2514459229612
13 	 83 	 6.52277081906985 	 4.63888049565841 	 0.0937021176285703 	 0.0958103487733118 	 7.25063951229757
14 	 83 	 6.51508833511122 	 4.63321277602283 	 0.0934774066797642 	 0.0956631091816277 	 7.24835279868706
15 	 83 	 6.51606031908503 	 4.6277709105892 	 0.0933815437824242 	 0.0955984550428995 	 7.25197166880256
16 	 83 	 6.52068381428472 	 4.62485311846663 	 0.0933888845216571 	 0.0956103019065982 	 7.25744614858031
17 	 84 	 6.52445252780871 	 4.61652703383235 	 0.0932746354309972 	 0.095523632745855 	 7.26394461254106
18 	 85 	 6.51804693972077 	 4.62124555540295 	 0.0932783018867925 	 0.095524879784139 	 7.25662249602893
19 	 84 	 6.51323397443206 	 4.62502403516001 	 0.0932856356631811 	 0.0955154379228453 	 7.24997742171235
20 	 83 	 6.51163460277568 	 4.62067481573044 	 0.0931750275200503 	 0.0954057876280099 	 7.24847077787738
21 	 83 	 6.51392190318119 	 4.62032382609226 	 0.0932006763930945 	 0.0954132698577143 	 7.24958992537759
22 	 83 	 6.49876828542035 	 4.6147812418929 	 0.0928723153174416 	 0.0952035892776634 	 7.24234618486262
23 	 84 	 6.50889651394306 	 4.60796288666087 	 0.0928796223446105 	 0.0952037811297071 	 7.25307722613487
24 	 84 	 6.50968124093955 	 4.60740740740741 	 0.0928796223446105 	 0.0951987929765708 	 7.25357160614192
25 	 83 	 6.50906981017254 	 4.60838407422668 	 0.0928905850415077 	 0.0951990601990602 	 7.25205469427175
26 	 82 	 6.49967986675027 	 4.6034946359627 	 0.0926581680830973 	 0.0950333822556045 	 7.24712282080665
27 	 81 	 6.51110648336564 	 4.59613911398007 	 0.0926727530300645 	 0.0950533348681497 	 7.2602448923952
28 	 81 	 6.51437224410799 	 4.58834409192876 	 0.0925619834710744 	 0.0949606360717472 	 7.26548670712595
29 	 80 	 6.52202114053281 	 4.58314334111615 	 0.0925656263528671 	 0.0949494127271906 	 7.27287158575407
30 	 79 	 6.51704907829773 	 4.57529948572388 	 0.0923367575864919 	 0.094781418855493 	 7.2724501935525
31 	 80 	 6.5210371925404 	 4.56737322406873 	 0.0922332008030548 	 0.0946911113577781 	 7.27812967353202
32 	 79 	 6.52206382392043 	 4.56755329701354 	 0.0922513583746752 	 0.0946605589198182 	 7.2754945148737
33 	 79 	 6.52518135979812 	 4.56537105708923 	 0.0922513583746752 	 0.0946555707666819 	 7.27858862280195
34 	 79 	 6.52089552522549 	 4.56873140136428 	 0.0922586234052607 	 0.0946643000346705 	 7.27390590126481
35 	 79 	 6.52073120558495 	 4.56299653588488 	 0.0921404945660734 	 0.0945503741800039 	 7.27428294619088
36 	 79 	 6.4930387337137 	 4.55967586869935 	 0.0916824196597354 	 0.0941907817833744 	 7.25189499683264
37 	 78 	 6.49553887395437 	 4.55240580506341 	 0.0915714848365498 	 0.0941010566936493 	 7.25655696213887
38 	 78 	 6.48306242724405 	 4.54993361717713 	 0.0913459644700043 	 0.0939455332047925 	 7.2485001485996
39 	 78 	 6.48494110207588 	 4.5438050328862 	 0.0912493597572988 	 0.0938571373756559 	 7.25144726219576
40 	 77 	 6.49373094749101 	 4.5380121778144 	 0.0912565506915166 	 0.0938377192080896 	 7.25920169449243
41 	 76 	 6.49396292578667 	 4.53232919775977 	 0.0911455254758246 	 0.093586173771359 	 7.24882010658115
42 	 75 	 6.49283988730223 	 4.53382777091059 	 0.0911598943759114 	 0.0935676463454242 	 7.24498955495033
43 	 74 	 6.49048306898695 	 4.5299485723878 	 0.0910488352843798 	 0.0934958525699267 	 7.24562997675756
44 	 74 	 6.4817094902463 	 4.52483327992187 	 0.0908230842005676 	 0.0933112018297204 	 7.23949509108911
45 	 73 	 6.48875508579968 	 4.52027651879321 	 0.0908302452101238 	 0.0932967718152904 	 7.24567234565884
46 	 73 	 6.50316171028769 	 4.51026263181187 	 0.0908302452101238 	 0.0932718310496089 	 7.2598182458203
47 	 74 	 6.50267270301365 	 4.50490622472493 	 0.090715552927262 	 0.093158350565758 	 7.25960702612513
48 	 74 	 6.50874232992283 	 4.50123761998504 	 0.0907262834161344 	 0.093159022047911 	 7.26557613045158
49 	 73 	 6.5146005141782 	 4.49754459857468 	 0.0907334384858044 	 0.0931543901914273 	 7.27118049614762
50 	 73 	 6.50734606010128 	 4.49081780585695 	 0.0904968454258675 	 0.0929860400230771 	 7.26891171009781
51 	 72 	 6.5088235760887 	 4.48997543072533 	 0.090500414054182 	 0.092983545946509 	 7.27008044445535
52 	 71 	 6.50931033973978 	 4.4898167223672 	 0.0905039829639561 	 0.0929779342742306 	 7.26989865713239
53 	 70 	 6.50651090843564 	 4.48676158647316 	 0.0904035025440776 	 0.09286757138609 	 7.266213797622
54 	 69 	 6.49971633494551 	 4.48040104381266 	 0.0901810722316462 	 0.0926908482464039 	 7.26268224939405
55 	 68 	 6.50733571372236 	 4.47533153260389 	 0.090184629951081 	 0.0926578017318759 	 7.26831692776418
56 	 67 	 6.49842306916105 	 4.48164629400723 	 0.0901881879512368 	 0.092643460791609 	 7.25695231645097
57 	 67 	 6.49410798418997 	 4.47944574158006 	 0.0900840468768496 	 0.0924908767501361 	 7.24855924175519
58 	 66 	 6.46978859931411 	 4.47908864777427 	 0.0897395422257301 	 0.0921686064278658 	 7.22387862039474
59 	 65 	 6.46829405231798 	 4.47491950128951 	 0.0896353015472056 	 0.0920104997882776 	 7.2182054540283
60 	 65 	 6.45639570307167 	 4.48316623174472 	 0.0896353015472056 	 0.092000523482005 	 7.20414645217017
61 	 64 	 6.45242615992119 	 4.48017518961071 	 0.0895204262877442 	 0.0919294422998127 	 7.203386301359
62 	 63 	 6.45034722485787 	 4.48214988783592 	 0.0895310279488394 	 0.0919050359791101 	 7.19830112719305
63 	 62 	 6.45501493959542 	 4.47908559569046 	 0.0895345623939047 	 0.0918825892899968 	 7.201466425138
64 	 61 	 6.46113363069818 	 4.47519724091624 	 0.0895416321212839 	 0.0918831237349757 	 7.2077654719167
65 	 211 	 6.45120931327668 	 4.47093042774955 	 0.0893188548864758 	 0.0917533769385622 	 7.2044564797585
66 	 210 	 6.43901429901052 	 4.46786918768789 	 0.0890889705011255 	 0.0915877880692696 	 7.19638182842595
67 	 210 	 6.43563501878823 	 4.46427078087564 	 0.0889705011254591 	 0.0914741294370925 	 7.19324467607787
68 	 209 	 6.41596116054051 	 4.46024813441377 	 0.0886185925282363 	 0.0911899828566496 	 7.17736761385746
69 	 208 	 6.4068945836594 	 4.46094095743869 	 0.0885071090047393 	 0.0911204159352308 	 7.17077829356702
70 	 208 	 6.40432068489088 	 4.45675960261869 	 0.0883886255924171 	 0.0910518288296067 	 7.1721033854349
71 	 208 	 6.40165857782646 	 4.45263623739108 	 0.0882701421800948 	 0.0908940784866712 	 7.16630769775528
72 	 208 	 6.4079528386572 	 4.44826260129103 	 0.0882701421800948 	 0.0908940784866712 	 7.17335377953153
73 	 208 	 6.41414495211256 	 4.44396831937005 	 0.0882701421800948 	 0.0908940784866712 	 7.1802855128911
74 	 208 	 6.39971237476592 	 4.44203329823437 	 0.0880331753554502 	 0.0906775391960578 	 7.16630013113668
75 	 208 	 6.39677455807785 	 4.43861801645073 	 0.0879251096101434 	 0.0905820516931629 	 7.16426197900738
76 	 207 	 6.40391500539647 	 4.4343695157869 	 0.0879390036740015 	 0.0905134645875388 	 7.16569609929811
77 	 206 	 6.40907928815624 	 4.43114651528331 	 0.087945952352732 	 0.090534040719226 	 7.17253821742136
78 	 205 	 6.40190880656262 	 4.4364601931969 	 0.0879529021296772 	 0.090526202192869 	 7.16332719734502
79 	 205 	 6.40022012245043 	 4.431650109112 	 0.0878343672211466 	 0.0904106730032657 	 7.16195049293659
80 	 205 	 6.41548996484696 	 4.42110210746387 	 0.0878343672211466 	 0.0903900968715785 	 7.17740385234795
81 	 204 	 6.41607670538983 	 4.42104716995529 	 0.0878413087288102 	 0.0903665812925073 	 7.17562576923702
