step 	 hubCount 	 Sws 	 avg_Path_Length 	 Transitivity 	 Clustering 	 Sws2 
1 	 90 	 7.40262393183116 	 4.71462711166049 	 0.0927313380143569 	 0.0944436907399871 	 8.90739862927968
2 	 90 	 7.40481341477894 	 4.71378778861268 	 0.0927422518634759 	 0.0944390588835034 	 8.90854772573253
3 	 90 	 7.40798325710053 	 4.70616063117093 	 0.0926318267419962 	 0.0943798245650098 	 8.91738888855127
4 	 91 	 7.40365009030369 	 4.6971325672603 	 0.0924000470828265 	 0.0942186551445812 	 8.91927123279111
5 	 91 	 7.37410667711019 	 4.69284133742313 	 0.0919472568872145 	 0.0938566371899706 	 8.89312518969843
6 	 90 	 7.36620455134099 	 4.68602908635871 	 0.0917153957850948 	 0.0936809829402423 	 8.88938562309919
7 	 90 	 7.36553994824612 	 4.68098704390423 	 0.0916084465028652 	 0.0935873659947735 	 8.89006779008798
8 	 90 	 7.35607094397281 	 4.67569778266111 	 0.0913872968516919 	 0.0934026261804041 	 8.88255575843757
9 	 90 	 7.36105962000916 	 4.66705733339438 	 0.0912802795335872 	 0.0933329085180938 	 8.8923582552934
10 	 90 	 7.3538216571342 	 4.65959498847838 	 0.0910447175218876 	 0.0931747128043425 	 8.89150302817519
11 	 89 	 7.36115423813378 	 4.65531901906026 	 0.0910518669755389 	 0.0931504846319662 	 8.8973558096187
12 	 88 	 7.36051203329366 	 4.6504326328801 	 0.0909483604947968 	 0.0929962081813934 	 8.89195325602806
13 	 87 	 7.35334302823476 	 4.64308931923271 	 0.0907163053722903 	 0.0928112011445345 	 8.88829872770202
14 	 87 	 7.3548611043262 	 4.6421309649163 	 0.0907163053722903 	 0.0928161892976709 	 8.89061149257818
15 	 86 	 7.34094937631802 	 4.63903004776511 	 0.0904842320229352 	 0.0926420493087161 	 8.8798627924561
16 	 86 	 7.32514323953445 	 4.63160737993865 	 0.090144938921403 	 0.0923447540114208 	 8.86555194860537
17 	 85 	 7.32104287659281 	 4.6290527857895 	 0.0900447866740002 	 0.0922343911232801 	 8.85984327293793
18 	 85 	 7.32446291728782 	 4.62174304506402 	 0.0899445950724979 	 0.0921443371443372 	 8.86519190670028
19 	 85 	 7.33488321335201 	 4.61572128370645 	 0.089955199245461 	 0.0920930304263639 	 8.87181496056238
20 	 85 	 7.34768551507177 	 4.60767904286652 	 0.089955199245461 	 0.0920980185795001 	 8.8877811964722
21 	 84 	 7.31940803408116 	 4.60801782416945 	 0.0896155962581558 	 0.091833557389113 	 8.86160821279614
22 	 84 	 7.31399315355733 	 4.6066291260358 	 0.089522311775113 	 0.0917515269367122 	 8.85636157184705
23 	 84 	 7.29371876991238 	 4.60171832318516 	 0.0891789871028625 	 0.0915056822464231 	 8.84205718576694
24 	 84 	 7.28486747287637 	 4.59566298890568 	 0.0889535569625231 	 0.0913669252558142 	 8.84028210411399
25 	 83 	 7.28292197215392 	 4.59115506111798 	 0.0888425689227986 	 0.0912751788677715 	 8.84007641845085
26 	 83 	 7.2811746091265 	 4.59225686337347 	 0.0888425689227986 	 0.0913165092794723 	 8.84195737753202
27 	 83 	 7.28037161614037 	 4.58738573761235 	 0.0887385438382567 	 0.0912338621597882 	 8.84333521087857
28 	 83 	 7.27052566266227 	 4.58875307115933 	 0.0886449480642115 	 0.0911960878627546 	 8.83703973147491
29 	 83 	 7.26239092471116 	 4.59461612415877 	 0.0886589013064694 	 0.0911978008274305 	 8.8259288249442
30 	 83 	 7.26080778994169 	 4.59022112347205 	 0.0885547858942066 	 0.0911301044634378 	 8.8278216074974
31 	 83 	 7.24257571735794 	 4.5833691953181 	 0.0882005667506297 	 0.0908753523568339 	 8.81630393437538
32 	 83 	 7.23669811433502 	 4.58745288345618 	 0.0882075100369991 	 0.0908485410337263 	 8.80585698620197
33 	 84 	 7.24549116154248 	 4.58206595553114 	 0.0882109820901397 	 0.0908260943446129 	 8.81403134167592
34 	 83 	 7.2447535899538 	 4.57711852767477 	 0.0881067674501004 	 0.0907539442724629 	 8.81654924417692
35 	 82 	 7.22514346118772 	 4.57777777777778 	 0.0878809355067328 	 0.0905961048553642 	 8.79994801509999
36 	 83 	 7.21063861313993 	 4.56867035968808 	 0.0875300232310903 	 0.0903005567820384 	 8.78872532744177
37 	 82 	 7.20139232866185 	 4.57489661066093 	 0.087536916715889 	 0.090281138614472 	 8.7748768752894
38 	 81 	 7.19860846075401 	 4.57066947458377 	 0.0874222257226116 	 0.0901637388674427 	 8.77157100526712
39 	 80 	 7.19955760684653 	 4.56407086938607 	 0.087307525696058 	 0.0900808108215517 	 8.7761733844725
40 	 80 	 7.17072392206281 	 4.56382059851363 	 0.0869530973102824 	 0.0898072640665234 	 8.75000274533426
41 	 79 	 7.16288230103172 	 4.55658105571579 	 0.0867202268431002 	 0.0896524531709718 	 8.74879750979717
42 	 78 	 7.17046002326314 	 4.55194494040806 	 0.0867236422354378 	 0.0896773939366533 	 8.76014442297612
43 	 77 	 7.14781840116741 	 4.54841673152345 	 0.0863827943435617 	 0.0894449994449996 	 8.74422058420362
44 	 77 	 7.14158645891482 	 4.54615818950388 	 0.0862646236262654 	 0.0893659906622871 	 8.7408369291519
45 	 77 	 7.14999660187605 	 4.54703108547361 	 0.0863827943435617 	 0.089436270177011 	 8.74603162597251
46 	 77 	 7.14543062311282 	 4.54993666926094 	 0.0863827943435617 	 0.0894412583301473 	 8.7409339045344
47 	 76 	 7.14701611597181 	 4.54910650246456 	 0.0863861971165209 	 0.0894624579809766 	 8.74460122020758
48 	 75 	 7.1584010173187 	 4.54258725144592 	 0.0863998108896068 	 0.0894824105935218 	 8.75910403958023
49 	 74 	 7.16980395938783 	 4.53572006287293 	 0.0864066193853428 	 0.089492743196447 	 8.77337848423721
