step 	 hubCount 	 Sws 	 avg_Path_Length 	 Transitivity 	 Clustering 	 Sws2 
1 	 91 	 7.51370217695257 	 4.7262769155641 	 0.0928453753824429 	 0.0945169850725407 	 7.0925354205955
2 	 90 	 7.5162081088847 	 4.71908315402341 	 0.0927349756786443 	 0.0944183799739356 	 7.09593668221424
3 	 90 	 7.52072028281618 	 4.71082116314914 	 0.0926281925536506 	 0.0943657165879388 	 7.10441695054667
4 	 90 	 7.51899057693141 	 4.70048375528392 	 0.0924036726045672 	 0.0941997714219937 	 7.10752031875259
5 	 90 	 7.51943138160197 	 4.694773306475 	 0.0922968253345367 	 0.0940779179668069 	 7.10696027533372
6 	 90 	 7.51636452992079 	 4.68470753406889 	 0.0920613742494997 	 0.0939041342745047 	 7.10907419981928
7 	 89 	 7.51923133941142 	 4.67730012666148 	 0.0919508653506534 	 0.0938352799463911 	 7.11511187335367
8 	 89 	 7.51753653973884 	 4.67273115719758 	 0.0918403391027905 	 0.0937226011300086 	 7.11351670090833
9 	 88 	 7.50338803440439 	 4.67008805261792 	 0.0916156382477626 	 0.0935634530078975 	 7.10545656949448
10 	 88 	 7.50984746649478 	 4.66698713546674 	 0.0916336225511366 	 0.0935388685388686 	 7.10830944479307
11 	 88 	 7.51585317805533 	 4.65781257153321 	 0.0915266216428459 	 0.0934731318064652 	 7.11730541104666
12 	 87 	 7.50942163076482 	 4.66235102015901 	 0.0915374042803848 	 0.0934545153063672 	 7.10896111617352
13 	 87 	 7.50913525796774 	 4.65689389430634 	 0.0914267761065075 	 0.0933628579924877 	 7.11031124717012
14 	 86 	 7.4994173715032 	 4.65164125806895 	 0.091205467614596 	 0.0932142822883564 	 7.10701223701781
15 	 85 	 7.51021671259445 	 4.64531734041417 	 0.0912126330675256 	 0.0932244367429553 	 7.11746265922156
16 	 84 	 7.50355643746345 	 4.63779090173816 	 0.0909840895698291 	 0.0930318584022288 	 7.11428647698729
17 	 84 	 7.50210913126341 	 4.63340505730287 	 0.0908805155003733 	 0.0929198031049883 	 7.11244350180673
18 	 84 	 7.50103823049667 	 4.62914740038761 	 0.0907840440165062 	 0.0928385674681971 	 7.11276135854749
19 	 84 	 7.49674003883682 	 4.62651345205939 	 0.090680397783106 	 0.0927777298147669 	 7.11214708018979
20 	 83 	 7.49229797095039 	 4.62378183704925 	 0.0905731582671594 	 0.0927206332761889 	 7.11196927212136
21 	 82 	 7.49379048997204 	 4.61720459643822 	 0.0904623368454159 	 0.0926159711344897 	 7.11406096565086
22 	 82 	 7.48383832360831 	 4.61183292893223 	 0.0902370935398891 	 0.092466504688727 	 7.11085286384656
23 	 83 	 7.47596043201891 	 4.60480397991729 	 0.0900047184649261 	 0.0922977091495611 	 7.10870662444984
24 	 83 	 7.49658837446365 	 4.6050756153764 	 0.0902583867542376 	 0.0925051149125224 	 7.12426061773965
25 	 83 	 7.48091752333677 	 4.59716766622411 	 0.0899150409062303 	 0.0922971541490061 	 7.12047201605581
26 	 82 	 7.50050516907147 	 4.59755833295182 	 0.0901581307528912 	 0.0924825174825176 	 7.1341660277435
27 	 82 	 7.48250458151687 	 4.59727754124128 	 0.0899362656385239 	 0.0923315367759813 	 7.12295429851366
28 	 81 	 7.47894702087373 	 4.60036930214104 	 0.0899539605713611 	 0.0922953726657431 	 7.11537916888611
29 	 80 	 7.49002948185976 	 4.59374322818905 	 0.0899575003935149 	 0.0922797846871922 	 7.12443901654357
30 	 80 	 7.48977925235499 	 4.58786796685437 	 0.0898394459310562 	 0.0921808232919345 	 7.12591255615744
31 	 80 	 7.48611549048205 	 4.58498374765371 	 0.0897390482937773 	 0.0920517342739566 	 7.12040983861811
32 	 79 	 7.47460073966579 	 4.5803232156755 	 0.0895099389883881 	 0.0918579637098157 	 7.11265109573518
33 	 78 	 7.47549272144666 	 4.57995696561828 	 0.0895134624468588 	 0.0918554696332475 	 7.11302674610146
34 	 77 	 7.47793422535688 	 4.57260144363564 	 0.0893988898948943 	 0.0916833783500451 	 7.11112111879201
35 	 76 	 7.48936572226142 	 4.56598147385127 	 0.089405928900437 	 0.0916443638665862 	 7.11840073102819
36 	 76 	 7.48803631150699 	 4.56075935845198 	 0.0892878233140428 	 0.0915570095199726 	 7.11975842529963
37 	 75 	 7.47701692843584 	 4.55557692014223 	 0.0890551181102362 	 0.0913998826961791 	 7.11562531282319
38 	 75 	 7.46764574954076 	 4.54973217964565 	 0.0888293892979486 	 0.0912561032931404 	 7.11355845355213
39 	 74 	 7.4674960271519 	 4.55036090891056 	 0.0888398834370324 	 0.0912553016256721 	 7.11251308133987
40 	 73 	 7.46868823329878 	 4.54394237665766 	 0.0887287334593573 	 0.0911672963524817 	 7.11569094833594
41 	 73 	 7.47394746348076 	 4.54181812632575 	 0.0887497045615694 	 0.0911082607378905 	 7.11440908391322
42 	 72 	 7.47114834128771 	 4.53800607364678 	 0.0886420044911949 	 0.0909742041223524 	 7.10990845869051
43 	 71 	 7.47737689616819 	 4.53440461475072 	 0.0886454968087621 	 0.0909872980243352 	 7.11657965679131
44 	 71 	 7.45322150386893 	 4.53161806223199 	 0.0883048309559461 	 0.0907393155541305 	 7.10154783880749
45 	 70 	 7.44249620317965 	 4.52653329060416 	 0.0880788177339902 	 0.090546737213404 	 7.09443646587136
46 	 69 	 7.45674387597918 	 4.5243052694227 	 0.0882039963740985 	 0.0906725099317693 	 7.10778944724029
47 	 69 	 7.45689119707654 	 4.52475087365899 	 0.0882144264879779 	 0.0906313576683948 	 7.1038638662503
48 	 68 	 7.45290683893681 	 4.52145767522776 	 0.0881031220435194 	 0.0904985480911408 	 7.09862049962237
49 	 68 	 7.4634276410713 	 4.5157960597598 	 0.0881170162434947 	 0.0905172536654019 	 7.10898938180742
50 	 68 	 7.47458593900753 	 4.50958812128981 	 0.0881274397697252 	 0.0904892843781734 	 7.11657601990984
51 	 68 	 7.47145428392242 	 4.50684429794442 	 0.0880369187078452 	 0.0904241437574772 	 7.11578254429979
